total_time,inference_time,memcpy_h2d_time,memcpy_d2h_time
0.0032626709435135126,0.00208209699485451,0.000276125967502594,1.692003570497036e-05
0.003424315946176648,0.0020976639352738857,0.00034682604018598795,1.7249025404453278e-05
0.0035956240026280284,0.0021210421109572053,0.0003418410196900368,1.6576028428971767e-05
0.0034395750844851136,0.0020840000361204147,0.0002616679994389415,1.72789441421628e-05
0.0034605510300025344,0.00210355909075588,0.0002674839925020933,1.7013982869684696e-05
0.0032851359574124217,0.002088421955704689,0.0002690580440685153,1.6178004443645477e-05
0.0036379940574988723,0.002116733929142356,0.00035724195186048746,1.7754966393113136e-05
0.0034572880249470472,0.0021185600198805332,0.0002737640170380473,1.7237034626305103e-05
0.0032638260163366795,0.0020862679230049253,0.0002732729772105813,1.7212005332112312e-05
0.0034683020785450935,0.0021170530235394835,0.0002716680755838752,1.7410959117114544e-05
0.0034242270048707724,0.0021262919763103127,0.0002660800237208605,1.8207007087767124e-05
0.003435612074099481,0.0021163300843909383,0.00025697099044919014,1.7301994375884533e-05
0.0033537789713591337,0.0020881909877061844,0.00025685096625238657,1.7329002730548382e-05
0.0033627779921516776,0.0021047410555183887,0.0002518249675631523,1.6478938050568104e-05
0.0033348689321428537,0.002094360999763012,0.0002737439936026931,1.7303042113780975e-05
0.0035431080032140017,0.0021834910148754716,0.0002781689399853349,1.9675004296004772e-05
0.00355532206594944,0.002126614097505808,0.00027648499235510826,1.751398667693138e-05
0.0035285199992358685,0.002126316074281931,0.0003129299730062485,1.6991980373859406e-05
0.0036470670020207763,0.0021157240262255073,0.0002796100452542305,1.7607002519071102e-05
0.00428885396104306,0.0021178129827603698,0.00034985807724297047,1.8897000700235367e-05
0.0034635980846360326,0.0021004059817641973,0.0002680729376152158,1.7289072275161743e-05
0.004207820049487054,0.0024207690730690956,0.00038010801654309034,1.964508555829525e-05
0.003654066938906908,0.0021151889814063907,0.00028766493778675795,1.780805177986622e-05
0.0034092520363628864,0.002085886080749333,0.0002583840396255255,1.811597030609846e-05
0.00368628092110157,0.0023382800864055753,0.0002589400392025709,1.9597006030380726e-05
0.0044168049935251474,0.0027578260051086545,0.00046478293370455503,2.0215986296534538e-05
0.0036309349816292524,0.002115490031428635,0.0003633649321272969,1.852202694863081e-05
0.003474807017482817,0.0021189519902691245,0.0002610760275274515,1.763598993420601e-05
0.0037308119935914874,0.002371181035414338,0.00026557198725640774,1.97879271581769e-05
0.0038496829802170396,0.0021381350234150887,0.00034170993603765965,1.793110277503729e-05
0.0034825189504772425,0.0021084779873490334,0.0002649659290909767,1.7854967154562473e-05
0.003416124964132905,0.0021084980107843876,0.00025238189846277237,1.7476966604590416e-05
0.0035073719918727875,0.0021125159692019224,0.00028326199389994144,1.6659032553434372e-05
0.0037394730607047677,0.0023867139825597405,0.0002661419566720724,1.9036000594496727e-05
0.0037648819852620363,0.002116653020493686,0.0003236350603401661,1.7071026377379894e-05
0.0035261199809610844,0.0021109828958287835,0.0002596760168671608,1.8058926798403263e-05
0.003362201969139278,0.002082727965898812,0.00031691696494817734,1.6923993825912476e-05
0.0032327090157195926,0.0020855379989370704,0.0002676330041140318,1.6645994037389755e-05
0.0035247160121798515,0.0021573679987341166,0.00028260902035981417,1.718290150165558e-05
0.003430279903113842,0.0020961411064490676,0.0002786410041153431,1.787906512618065e-05
0.003551085013896227,0.002118936972692609,0.00027489999774843454,3.028206992894411e-05
0.0033506910549476743,0.0020883420947939157,0.000275986036285758,1.63419172167778e-05
0.0033922300208359957,0.0021071209339424968,0.0002664910862222314,1.7203972674906254e-05
